image_id,source_image,source_suffix,corruption,severity,corruption_seed,corrupted_filename
PartB_01775,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01775.jpg,.jpg,motion_blur,1,3248691617,PartB_01775__A1C__motion_blur__s1.png
PartB_01776,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01776.jpg,.jpg,brightness,3,174443438,PartB_01776__A1C__brightness__s3.png
PartB_01780,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01780.jpg,.jpg,zoom_blur,2,3474506917,PartB_01780__A1C__zoom_blur__s2.png
PartB_01781,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01781.jpg,.jpg,contrast,1,3218451463,PartB_01781__A1C__contrast__s1.png
PartB_01782,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01782.jpg,.jpg,brightness,3,2827387037,PartB_01782__A1C__brightness__s3.png
PartB_01783,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01783.jpg,.jpg,gaussian_noise,1,3405786705,PartB_01783__A1C__gaussian_noise__s1.png
PartB_01784,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01784.jpg,.jpg,frost,2,1218000223,PartB_01784__A1C__frost__s2.png
PartB_01786,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01786.jpg,.jpg,shot_noise,1,3394779145,PartB_01786__A1C__shot_noise__s1.png
PartB_01787,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01787.jpg,.jpg,motion_blur,2,524183198,PartB_01787__A1C__motion_blur__s2.png
PartB_01788,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01788.jpg,.jpg,brightness,2,308337314,PartB_01788__A1C__brightness__s2.png
PartB_01789,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01789.jpg,.jpg,contrast,1,1189298888,PartB_01789__A1C__contrast__s1.png
PartB_01790,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01790.jpg,.jpg,frost,3,3383598421,PartB_01790__A1C__frost__s3.png
PartB_01791,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01791.jpg,.jpg,defocus_blur,3,979292606,PartB_01791__A1C__defocus_blur__s3.png
PartB_01792,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01792.jpg,.jpg,motion_blur,1,1953737737,PartB_01792__A1C__motion_blur__s1.png
PartB_01793,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01793.jpg,.jpg,motion_blur,3,1937560554,PartB_01793__A1C__motion_blur__s3.png
PartB_01795,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01795.jpg,.jpg,frost,1,4048592066,PartB_01795__A1C__frost__s1.png
PartB_01796,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01796.jpg,.jpg,zoom_blur,3,3949315060,PartB_01796__A1C__zoom_blur__s3.png
PartB_01797,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01797.jpg,.jpg,glass_blur,2,2860519613,PartB_01797__A1C__glass_blur__s2.png
PartB_01798,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01798.jpg,.jpg,motion_blur,1,3540544278,PartB_01798__A1C__motion_blur__s1.png
PartB_01799,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01799.jpg,.jpg,fog,3,2914988392,PartB_01799__A1C__fog__s3.png
PartB_01800,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01800.jpg,.jpg,gaussian_noise,2,2927763336,PartB_01800__A1C__gaussian_noise__s2.png
PartB_01802,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01802.jpg,.jpg,defocus_blur,2,3363046304,PartB_01802__A1C__defocus_blur__s2.png
PartB_01803,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01803.jpg,.jpg,gaussian_noise,1,2041952228,PartB_01803__A1C__gaussian_noise__s1.png
PartB_01807,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01807.jpg,.jpg,contrast,1,4151039759,PartB_01807__A1C__contrast__s1.png
PartB_01809,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01809.jpg,.jpg,fog,2,2143395135,PartB_01809__A1C__fog__s2.png
PartB_01811,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01811.jpg,.jpg,shot_noise,3,743741776,PartB_01811__A1C__shot_noise__s3.png
PartB_01812,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01812.jpg,.jpg,motion_blur,1,1514960980,PartB_01812__A1C__motion_blur__s1.png
PartB_01813,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01813.jpg,.jpg,gaussian_noise,2,3258000921,PartB_01813__A1C__gaussian_noise__s2.png
PartB_01814,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01814.jpg,.jpg,pixelate,1,3332272881,PartB_01814__A1C__pixelate__s1.png
PartB_01816,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01816.jpg,.jpg,impulse_noise,2,1338797714,PartB_01816__A1C__impulse_noise__s2.png
PartB_01817,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01817.jpg,.jpg,shot_noise,1,3394059470,PartB_01817__A1C__shot_noise__s1.png
PartB_01818,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01818.jpg,.jpg,jpeg_compression,3,1904724835,PartB_01818__A1C__jpeg_compression__s3.png
PartB_01819,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01819.jpg,.jpg,fog,3,3095392322,PartB_01819__A1C__fog__s3.png
PartB_01820,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01820.jpg,.jpg,shot_noise,2,2316954852,PartB_01820__A1C__shot_noise__s2.png
PartB_01822,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01822.jpg,.jpg,glass_blur,1,2671754386,PartB_01822__A1C__glass_blur__s1.png
PartB_01823,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01823.jpg,.jpg,shot_noise,2,1960404702,PartB_01823__A1C__shot_noise__s2.png
PartB_01824,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01824.jpg,.jpg,glass_blur,2,2099764566,PartB_01824__A1C__glass_blur__s2.png
PartB_01825,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01825.jpg,.jpg,impulse_noise,2,3059096107,PartB_01825__A1C__impulse_noise__s2.png
PartB_01826,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01826.jpg,.jpg,brightness,3,642573241,PartB_01826__A1C__brightness__s3.png
PartB_01827,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01827.jpg,.jpg,shot_noise,3,1800176494,PartB_01827__A1C__shot_noise__s3.png
PartB_01830,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01830.jpg,.jpg,zoom_blur,3,1090878691,PartB_01830__A1C__zoom_blur__s3.png
PartB_01832,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01832.jpg,.jpg,brightness,1,1957774878,PartB_01832__A1C__brightness__s1.png
PartB_01833,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01833.jpg,.jpg,brightness,1,2566565990,PartB_01833__A1C__brightness__s1.png
PartB_01834,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01834.jpg,.jpg,glass_blur,3,1064148119,PartB_01834__A1C__glass_blur__s3.png
PartB_01835,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01835.jpg,.jpg,pixelate,3,1641649744,PartB_01835__A1C__pixelate__s3.png
PartB_01836,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01836.jpg,.jpg,jpeg_compression,1,3465785203,PartB_01836__A1C__jpeg_compression__s1.png
PartB_01837,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01837.jpg,.jpg,contrast,2,953466551,PartB_01837__A1C__contrast__s2.png
PartB_01838,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01838.jpg,.jpg,pixelate,1,2040663311,PartB_01838__A1C__pixelate__s1.png
PartB_01839,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01839.jpg,.jpg,brightness,2,1919104778,PartB_01839__A1C__brightness__s2.png
PartB_01840,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01840.jpg,.jpg,pixelate,3,3134921108,PartB_01840__A1C__pixelate__s3.png
PartB_01841,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01841.jpg,.jpg,jpeg_compression,2,3047045675,PartB_01841__A1C__jpeg_compression__s2.png
PartB_01842,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01842.jpg,.jpg,motion_blur,1,3524715749,PartB_01842__A1C__motion_blur__s1.png
PartB_01844,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01844.jpg,.jpg,pixelate,2,2759511592,PartB_01844__A1C__pixelate__s2.png
PartB_01845,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01845.jpg,.jpg,shot_noise,2,1825337189,PartB_01845__A1C__shot_noise__s2.png
PartB_01846,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01846.jpg,.jpg,defocus_blur,2,3920359489,PartB_01846__A1C__defocus_blur__s2.png
PartB_01847,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01847.jpg,.jpg,pixelate,1,1804955376,PartB_01847__A1C__pixelate__s1.png
PartB_01848,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01848.jpg,.jpg,jpeg_compression,1,166948150,PartB_01848__A1C__jpeg_compression__s1.png
PartB_01849,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01849.jpg,.jpg,gaussian_noise,3,2726632765,PartB_01849__A1C__gaussian_noise__s3.png
PartB_01852,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01852.jpg,.jpg,contrast,1,174419573,PartB_01852__A1C__contrast__s1.png
PartB_01855,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01855.jpg,.jpg,defocus_blur,1,250522484,PartB_01855__A1C__defocus_blur__s1.png
PartB_01857,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01857.jpg,.jpg,glass_blur,2,2098723512,PartB_01857__A1C__glass_blur__s2.png
PartB_01859,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01859.jpg,.jpg,frost,3,1806331710,PartB_01859__A1C__frost__s3.png
PartB_01862,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01862.jpg,.jpg,fog,3,1779657972,PartB_01862__A1C__fog__s3.png
PartB_01863,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01863.jpg,.jpg,fog,1,972410109,PartB_01863__A1C__fog__s1.png
PartB_01864,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01864.jpg,.jpg,glass_blur,2,1568960356,PartB_01864__A1C__glass_blur__s2.png
PartB_01868,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01868.jpg,.jpg,frost,1,3848945246,PartB_01868__A1C__frost__s1.png
PartB_01869,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01869.jpg,.jpg,fog,1,2857491957,PartB_01869__A1C__fog__s1.png
PartB_01872,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01872.jpg,.jpg,zoom_blur,3,2599067645,PartB_01872__A1C__zoom_blur__s3.png
PartB_01873,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01873.jpg,.jpg,defocus_blur,3,3326371996,PartB_01873__A1C__defocus_blur__s3.png
PartB_01874,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01874.jpg,.jpg,pixelate,2,36130243,PartB_01874__A1C__pixelate__s2.png
PartB_01875,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01875.jpg,.jpg,pixelate,3,476893437,PartB_01875__A1C__pixelate__s3.png
PartB_01876,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01876.jpg,.jpg,defocus_blur,3,2737948763,PartB_01876__A1C__defocus_blur__s3.png
PartB_01877,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01877.jpg,.jpg,pixelate,2,260295494,PartB_01877__A1C__pixelate__s2.png
PartB_01878,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01878.jpg,.jpg,shot_noise,2,2057754550,PartB_01878__A1C__shot_noise__s2.png
PartB_01879,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01879.jpg,.jpg,jpeg_compression,2,462088539,PartB_01879__A1C__jpeg_compression__s2.png
PartB_01880,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01880.jpg,.jpg,defocus_blur,3,2974970980,PartB_01880__A1C__defocus_blur__s3.png
PartB_01881,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01881.jpg,.jpg,impulse_noise,3,386416410,PartB_01881__A1C__impulse_noise__s3.png
PartB_01883,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01883.jpg,.jpg,impulse_noise,1,994649132,PartB_01883__A1C__impulse_noise__s1.png
PartB_01884,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01884.jpg,.jpg,defocus_blur,3,2433059337,PartB_01884__A1C__defocus_blur__s3.png
PartB_01885,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01885.jpg,.jpg,impulse_noise,1,1785960923,PartB_01885__A1C__impulse_noise__s1.png
PartB_01887,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01887.jpg,.jpg,defocus_blur,3,1532419229,PartB_01887__A1C__defocus_blur__s3.png
PartB_01888,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01888.jpg,.jpg,glass_blur,1,1878630370,PartB_01888__A1C__glass_blur__s1.png
PartB_01890,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01890.jpg,.jpg,glass_blur,3,1542615611,PartB_01890__A1C__glass_blur__s3.png
PartB_01891,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01891.jpg,.jpg,zoom_blur,3,1102638264,PartB_01891__A1C__zoom_blur__s3.png
PartB_01894,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01894.jpg,.jpg,shot_noise,3,370902056,PartB_01894__A1C__shot_noise__s3.png
PartB_01895,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01895.jpg,.jpg,frost,2,3819256559,PartB_01895__A1C__frost__s2.png
PartB_01897,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01897.jpg,.jpg,glass_blur,3,2570677855,PartB_01897__A1C__glass_blur__s3.png
PartB_01898,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01898.jpg,.jpg,impulse_noise,2,3016726564,PartB_01898__A1C__impulse_noise__s2.png
PartB_01899,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01899.jpg,.jpg,impulse_noise,2,3145756031,PartB_01899__A1C__impulse_noise__s2.png
PartB_01900,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01900.jpg,.jpg,shot_noise,1,3025016127,PartB_01900__A1C__shot_noise__s1.png
PartB_01901,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01901.jpg,.jpg,gaussian_noise,2,1029879157,PartB_01901__A1C__gaussian_noise__s2.png
PartB_01902,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01902.jpg,.jpg,brightness,3,1208610034,PartB_01902__A1C__brightness__s3.png
PartB_01903,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01903.jpg,.jpg,fog,2,3705093097,PartB_01903__A1C__fog__s2.png
PartB_01904,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01904.jpg,.jpg,shot_noise,1,2371590816,PartB_01904__A1C__shot_noise__s1.png
PartB_01905,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01905.jpg,.jpg,zoom_blur,3,3280747822,PartB_01905__A1C__zoom_blur__s3.png
PartB_01906,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01906.jpg,.jpg,defocus_blur,2,80636545,PartB_01906__A1C__defocus_blur__s2.png
PartB_01907,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01907.jpg,.jpg,zoom_blur,2,2236238647,PartB_01907__A1C__zoom_blur__s2.png
PartB_01908,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01908.jpg,.jpg,contrast,1,291728747,PartB_01908__A1C__contrast__s1.png
PartB_01910,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01910.jpg,.jpg,defocus_blur,1,811288998,PartB_01910__A1C__defocus_blur__s1.png
PartB_01912,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01912.jpg,.jpg,shot_noise,2,4185238470,PartB_01912__A1C__shot_noise__s2.png
PartB_01913,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01913.jpg,.jpg,shot_noise,3,3997268267,PartB_01913__A1C__shot_noise__s3.png
PartB_01914,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01914.jpg,.jpg,pixelate,3,3978278010,PartB_01914__A1C__pixelate__s3.png
PartB_01915,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01915.jpg,.jpg,fog,3,2227982283,PartB_01915__A1C__fog__s3.png
PartB_01916,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01916.jpg,.jpg,snow,3,967768134,PartB_01916__A1C__snow__s3.png
PartB_01917,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01917.jpg,.jpg,frost,3,1432215855,PartB_01917__A1C__frost__s3.png
PartB_01919,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01919.jpg,.jpg,frost,3,2148478832,PartB_01919__A1C__frost__s3.png
PartB_01920,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01920.jpg,.jpg,gaussian_noise,3,1382753618,PartB_01920__A1C__gaussian_noise__s3.png
PartB_01922,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01922.jpg,.jpg,pixelate,2,84506073,PartB_01922__A1C__pixelate__s2.png
PartB_01923,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01923.jpg,.jpg,impulse_noise,2,2772055089,PartB_01923__A1C__impulse_noise__s2.png
PartB_01924,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01924.jpg,.jpg,motion_blur,2,3830697106,PartB_01924__A1C__motion_blur__s2.png
PartB_01926,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01926.jpg,.jpg,zoom_blur,2,3255224430,PartB_01926__A1C__zoom_blur__s2.png
PartB_01928,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01928.jpg,.jpg,glass_blur,3,471031021,PartB_01928__A1C__glass_blur__s3.png
PartB_01929,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01929.jpg,.jpg,brightness,2,3599611087,PartB_01929__A1C__brightness__s2.png
PartB_01930,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01930.jpg,.jpg,jpeg_compression,2,321277350,PartB_01930__A1C__jpeg_compression__s2.png
PartB_01931,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01931.jpg,.jpg,snow,1,189705902,PartB_01931__A1C__snow__s1.png
PartB_01934,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01934.jpg,.jpg,defocus_blur,2,2224097515,PartB_01934__A1C__defocus_blur__s2.png
PartB_01935,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01935.jpg,.jpg,motion_blur,3,1620298461,PartB_01935__A1C__motion_blur__s3.png
PartB_01937,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01937.jpg,.jpg,pixelate,3,920711870,PartB_01937__A1C__pixelate__s3.png
PartB_01938,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01938.jpg,.jpg,impulse_noise,3,707795786,PartB_01938__A1C__impulse_noise__s3.png
PartB_01939,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01939.jpg,.jpg,contrast,2,2954464571,PartB_01939__A1C__contrast__s2.png
PartB_01940,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01940.jpg,.jpg,shot_noise,3,1629778634,PartB_01940__A1C__shot_noise__s3.png
PartB_01941,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01941.jpg,.jpg,impulse_noise,3,3888538698,PartB_01941__A1C__impulse_noise__s3.png
PartB_01942,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01942.jpg,.jpg,defocus_blur,3,1490038655,PartB_01942__A1C__defocus_blur__s3.png
PartB_01943,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01943.jpg,.jpg,motion_blur,1,336411866,PartB_01943__A1C__motion_blur__s1.png
PartB_01944,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01944.jpg,.jpg,glass_blur,2,3813892217,PartB_01944__A1C__glass_blur__s2.png
PartB_01945,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01945.jpg,.jpg,frost,3,824717473,PartB_01945__A1C__frost__s3.png
PartB_01947,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01947.jpg,.jpg,shot_noise,1,387804667,PartB_01947__A1C__shot_noise__s1.png
PartB_01948,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01948.jpg,.jpg,contrast,1,821239029,PartB_01948__A1C__contrast__s1.png
PartB_01949,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01949.jpg,.jpg,brightness,1,716985054,PartB_01949__A1C__brightness__s1.png
PartB_01953,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01953.jpg,.jpg,gaussian_noise,3,760046749,PartB_01953__A1C__gaussian_noise__s3.png
PartB_01954,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01954.jpg,.jpg,gaussian_noise,3,474692444,PartB_01954__A1C__gaussian_noise__s3.png
PartB_01956,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01956.jpg,.jpg,impulse_noise,2,1474093234,PartB_01956__A1C__impulse_noise__s2.png
PartB_01957,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01957.jpg,.jpg,shot_noise,2,203780822,PartB_01957__A1C__shot_noise__s2.png
PartB_01958,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01958.jpg,.jpg,snow,3,2785399526,PartB_01958__A1C__snow__s3.png
PartB_01960,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01960.jpg,.jpg,jpeg_compression,1,3691716740,PartB_01960__A1C__jpeg_compression__s1.png
PartB_01961,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01961.jpg,.jpg,fog,2,195388161,PartB_01961__A1C__fog__s2.png
PartB_01963,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01963.jpg,.jpg,impulse_noise,3,3354689955,PartB_01963__A1C__impulse_noise__s3.png
PartB_01965,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01965.jpg,.jpg,frost,2,3395961898,PartB_01965__A1C__frost__s2.png
PartB_01967,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01967.jpg,.jpg,glass_blur,1,999340967,PartB_01967__A1C__glass_blur__s1.png
PartB_01968,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01968.jpg,.jpg,jpeg_compression,3,1197734516,PartB_01968__A1C__jpeg_compression__s3.png
PartB_01969,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01969.jpg,.jpg,snow,2,1894581775,PartB_01969__A1C__snow__s2.png
PartB_01970,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01970.jpg,.jpg,glass_blur,1,2935816768,PartB_01970__A1C__glass_blur__s1.png
PartB_01971,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01971.jpg,.jpg,motion_blur,3,998481520,PartB_01971__A1C__motion_blur__s3.png
PartB_01972,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01972.jpg,.jpg,defocus_blur,3,1313100599,PartB_01972__A1C__defocus_blur__s3.png
PartB_01973,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01973.jpg,.jpg,shot_noise,1,3033219396,PartB_01973__A1C__shot_noise__s1.png
PartB_01974,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01974.jpg,.jpg,gaussian_noise,2,1998506342,PartB_01974__A1C__gaussian_noise__s2.png
PartB_01975,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01975.jpg,.jpg,gaussian_noise,1,3752366815,PartB_01975__A1C__gaussian_noise__s1.png
PartB_01977,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01977.jpg,.jpg,defocus_blur,3,263887515,PartB_01977__A1C__defocus_blur__s3.png
PartB_01978,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01978.jpg,.jpg,contrast,2,1035208287,PartB_01978__A1C__contrast__s2.png
PartB_01980,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01980.jpg,.jpg,contrast,3,1689596099,PartB_01980__A1C__contrast__s3.png
PartB_01981,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01981.jpg,.jpg,brightness,1,338418932,PartB_01981__A1C__brightness__s1.png
PartB_01983,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01983.jpg,.jpg,motion_blur,1,4273950831,PartB_01983__A1C__motion_blur__s1.png
PartB_01984,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01984.jpg,.jpg,glass_blur,2,725848641,PartB_01984__A1C__glass_blur__s2.png
PartB_01985,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01985.jpg,.jpg,glass_blur,1,2558071793,PartB_01985__A1C__glass_blur__s1.png
PartB_01986,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01986.jpg,.jpg,fog,3,3755681975,PartB_01986__A1C__fog__s3.png
PartB_01987,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01987.jpg,.jpg,defocus_blur,2,187822858,PartB_01987__A1C__defocus_blur__s2.png
PartB_01988,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01988.jpg,.jpg,gaussian_noise,2,325402407,PartB_01988__A1C__gaussian_noise__s2.png
PartB_01990,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01990.jpg,.jpg,motion_blur,2,2050589138,PartB_01990__A1C__motion_blur__s2.png
PartB_01991,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01991.jpg,.jpg,pixelate,1,3436687304,PartB_01991__A1C__pixelate__s1.png
PartB_01993,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01993.jpg,.jpg,brightness,1,110056367,PartB_01993__A1C__brightness__s1.png
PartB_01994,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01994.jpg,.jpg,frost,1,3037670279,PartB_01994__A1C__frost__s1.png
PartB_01997,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01997.jpg,.jpg,frost,3,3003421024,PartB_01997__A1C__frost__s3.png
PartB_02000,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_02000.jpg,.jpg,glass_blur,3,1574946675,PartB_02000__A1C__glass_blur__s3.png
PartB_02002,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_02002.jpg,.jpg,gaussian_noise,3,1155751699,PartB_02002__A1C__gaussian_noise__s3.png
PartB_02004,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_02004.jpg,.jpg,motion_blur,3,178083925,PartB_02004__A1C__motion_blur__s3.png
PartB_02006,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_02006.jpg,.jpg,glass_blur,3,3322789107,PartB_02006__A1C__glass_blur__s3.png
PartB_02007,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_02007.jpg,.jpg,defocus_blur,3,1413433816,PartB_02007__A1C__defocus_blur__s3.png
PartB_02008,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_02008.jpg,.jpg,fog,3,4085811488,PartB_02008__A1C__fog__s3.png
